"";"LONGITUDE";"LATITUDE";"BRIGHTNESS";"TAHUN";"BULAN"
"603";101,239;0,692;325,5;"2015";"07"
"604";101,249;0,693;317,6;"2015";"07"
"605";101,242;0,698;305,2;"2015";"07"
"606";101,236;0,697;304,1;"2015";"07"
"607";101,225;0,721;302,4;"2015";"08"
"608";101,216;0,719;301,1;"2015";"08"
"609";101,222;0,726;306;"2015";"08"
"610";101,253;0,698;330,5;"2015";"08"
"611";101,221;0,719;309,3;"2015";"09"
"612";101,21;0,736;311,2;"2015";"09"
"613";101,245;0,716;314,2;"2015";"09"
"614";101,194;0,666;314,1;"2016";"09"
"615";100,998;0,074;311,7;"2014";"02"
"616";101;0,08;319,6;"2014";"02"
"617";100,996;0,078;310,8;"2014";"02"
"618";101,001;-0,327;311,5;"2014";"06"
"619";101,003;-0,324;312,7;"2014";"06"
"620";101,039;0,042;321,6;"2014";"06"
"621";101,034;0,034;315,4;"2014";"06"
"622";100,986;0,05;322,5;"2014";"07"
"623";101,043;0,047;305,1;"2014";"07"
"624";101,037;0,048;319,9;"2014";"07"
"625";101,048;0,049;320,8;"2014";"07"
"626";101,048;0,046;306,6;"2014";"07"
"627";101,043;0,039;310,2;"2014";"11"
"628";101,013;0,042;328,6;"2015";"06"
"629";101,012;0,05;350,9;"2015";"06"
"630";101,002;0,048;359,5;"2015";"06"
"631";101,022;-0,047;325,9;"2015";"07"
"632";101,062;0,006;310,2;"2015";"07"
"633";101,035;0,05;308,4;"2015";"07"
"634";101,023;0,065;307;"2015";"07"
"635";101,036;0,058;306;"2015";"07"
"636";101,067;0,015;317,1;"2015";"08"
"637";100,988;0,081;315,9;"2015";"09"
"638";101,069;0,009;313,1;"2015";"09"
"639";101,012;0,079;319,3;"2015";"09"
"640";101,601;-0,063;330,8;"2014";"02"
"641";101,558;0,013;329,7;"2014";"02"
"642";101,582;0;329,8;"2014";"02"
"643";101,569;0,008;317,8;"2014";"06"
"644";101,603;-0,058;318,2;"2014";"07"
"645";101,54;-0,044;306,1;"2014";"07"
"646";101,554;-0,058;310,9;"2014";"07"
"647";101,538;-0,056;326,7;"2014";"07"
"648";101,549;-0,053;314,4;"2014";"07"
"649";101,539;-0,06;306,9;"2015";"06"
"650";101,544;-0,058;342,7;"2015";"07"
"651";101,552;-0,047;344,7;"2015";"08"
"652";101,541;-0,049;336;"2015";"08"
"653";101,539;-0,052;320,3;"2015";"09"
"654";101,536;-0,054;331,1;"2015";"09"
"655";101,589;-0,061;302,1;"2015";"09"
"656";101,545;-0,059;311,7;"2015";"09"
"657";101,568;-0,036;300,2;"2015";"09"
"658";101,549;-0,051;320,2;"2015";"09"
"659";101,55;-0,042;339;"2015";"09"
"660";101,251;2,027;326,3;"2014";"02"
"661";101,254;2,007;331,8;"2014";"02"
"662";101,253;2,015;325,9;"2014";"03"
"663";101,285;2,008;307,2;"2014";"03"
"664";101,253;1,987;304,7;"2014";"03"
"665";101,28;2;337,5;"2014";"03"
"666";101,288;2,01;339,4;"2014";"03"
"667";101,277;2,017;322,3;"2014";"03"
"668";101,286;2,019;321,5;"2014";"03"
"669";101,279;2,008;328,8;"2014";"03"
"670";101,25;1,997;303,4;"2014";"03"
"671";101,292;2,017;312,5;"2014";"03"
"672";101,253;2;308,1;"2014";"03"
"673";101,285;2,018;308;"2014";"03"
"674";101,258;2,011;309,5;"2014";"03"
"675";101,284;1,998;320;"2014";"03"
"676";101,295;2,009;306;"2014";"03"
"677";101,253;2,002;332;"2014";"03"
"678";101,252;2,011;315,5;"2014";"03"
"679";101,271;2,014;321,9;"2014";"03"
"680";101,274;2,019;335,2;"2014";"03"
"681";101,285;2,027;318,2;"2014";"03"
"682";101,262;2,002;327;"2014";"03"
"683";101,28;2,02;336,1;"2014";"03"
"684";101,266;2,007;309,8;"2014";"03"
"685";101,257;2,005;309;"2014";"03"
"686";101,276;2,025;311,2;"2014";"03"
"687";101,259;2,013;319,1;"2014";"03"
"688";101,278;2,016;317,2;"2014";"03"
"689";101,268;2,015;334,3;"2014";"03"
"690";101,283;2,045;305,6;"2014";"03"
"691";101,27;2,016;332,6;"2014";"03"
"692";101,274;2,006;335,7;"2014";"03"
"693";101,273;2,015;337,7;"2014";"03"
"694";101,282;2,017;326,1;"2014";"03"
"695";101,294;1,968;320;"2014";"04"
"696";101,261;2,026;320,4;"2014";"07"
"697";101,265;2,018;318,5;"2014";"07"
"698";101,281;2,009;318,2;"2015";"03"
"699";101,307;1,973;320;"2015";"04"
"700";101,295;1,984;314,7;"2015";"07"
"701";101,286;2,009;348,8;"2015";"07"
"702";101,271;2,014;328,4;"2015";"07"
"703";101,311;1,977;321;"2015";"09"
"704";101,312;1,968;319;"2015";"09"
"705";101,269;2,016;304,4;"2016";"07"
"706";101,61;1,16;331,6;"2014";"01"
"707";101,633;1,164;332,3;"2014";"01"
"708";101,635;1,15;325,4;"2014";"01"
"709";101,641;1,163;315,5;"2014";"02"
"710";101,63;1,159;326,7;"2014";"02"
"711";101,632;1,151;323,6;"2014";"02"
"712";101,639;1,174;315,5;"2014";"02"
"713";101,628;1,17;302,9;"2014";"02"
"714";101,62;1,18;308,8;"2014";"02"
"715";101,559;1,168;315,4;"2014";"02"
"716";101,566;1,16;327,6;"2014";"02"
"717";101,63;1,159;312,6;"2014";"02"
"718";101,623;1,171;305,4;"2014";"03"
"719";101,624;1,163;306,5;"2014";"03"
"720";101,639;1,172;307,2;"2014";"03"
"721";101,629;1,161;315,2;"2014";"03"
"722";101,638;1,16;349,4;"2014";"03"
"723";101,636;1,167;322,3;"2014";"03"
"724";101,561;1,157;303,7;"2014";"03"
"725";101,553;1,149;322,4;"2014";"03"
"726";101,544;1,148;326;"2014";"03"
"727";101,628;1,157;313;"2015";"06"
"728";101,638;1,159;308,9;"2015";"06"
"729";101,624;1,187;371,3;"2015";"06"
"730";101,625;1,177;335,9;"2015";"06"
"731";101,636;1,178;340,2;"2015";"06"
"732";101,641;1,187;315,6;"2015";"06"
"733";101,64;1,175;309;"2015";"06"
"734";101,632;1,156;329,1;"2015";"06"
"735";101,61;1,157;332;"2015";"09"
"736";101,625;1,159;345,2;"2015";"09"
"737";101,64;1,17;327,5;"2016";"04"
"738";101,628;1,176;327,5;"2016";"04"
"739";101,636;1,178;307,2;"2016";"04"
"740";101,627;1,167;307,9;"2016";"04"
"741";101,64;1,076;317,7;"2014";"02"
"742";101,544;1,074;314,5;"2014";"02"
"743";101,669;1,065;306,1;"2014";"02"
"744";101,67;1,055;304,8;"2014";"02"
"745";101,671;1,059;308,9;"2014";"02"
"746";101,673;1,065;307,4;"2014";"02"
"747";101,539;1,122;310,1;"2014";"02"
"748";101,669;1,118;316,8;"2014";"02"
"749";101,663;1,066;316;"2014";"02"
"750";101,673;1,067;306;"2014";"02"
"751";101,664;1,056;323;"2014";"02"
"752";101,674;1,058;310,1;"2014";"02"
"753";101,668;1,06;330;"2014";"02"
"754";101,53;1,071;313,6;"2014";"02"
"755";101,617;1,115;310,9;"2014";"02"
"756";101,67;1,072;345,9;"2014";"02"
"757";101,658;1,102;319,1;"2014";"02"
"758";101,639;1,132;316;"2014";"02"
"759";101,672;1,107;316,9;"2014";"02"
"760";101,543;1,125;324,6;"2014";"02"
"761";101,635;1,12;326,6;"2014";"02"
"762";101,652;1,121;355,1;"2014";"02"
"763";101,654;1,132;360,2;"2014";"02"
"764";101,666;1,13;302,2;"2014";"02"
"765";101,665;1,072;328,1;"2014";"03"
"766";101,672;1,067;325,5;"2014";"03"
"767";101,627;1,073;319,1;"2014";"03"
"768";101,65;1,072;312,3;"2014";"07"
"769";101,646;1,069;325,1;"2014";"07"
"770";101,537;1,125;320,7;"2014";"07"
"771";101,531;1,129;319;"2014";"07"
"772";101,642;1,075;304;"2015";"02"
"773";101,669;1,077;303,9;"2015";"07"
"774";101,627;1,085;312,7;"2015";"08"
"775";101,219;1,22;316,2;"2014";"02"
"776";101,22;1,226;322,3;"2014";"03"
"777";101,219;1,235;322,1;"2014";"03"
"778";101,191;1,223;321,8;"2014";"06"
"779";101,276;1,128;317;"2014";"07"
"780";101,28;1,133;318,6;"2015";"06"
"781";101,2;1,276;315,9;"2016";"01"
"782";101,196;1,271;313,2;"2017";"08"
"783";101,624;0,31;323,2;"2014";"07"
"784";101,617;0,305;320,5;"2014";"07"
"785";101,622;0,309;302,6;"2015";"02"
"786";101,617;0,338;318,4;"2015";"07"
"787";101,62;0,26;318,2;"2015";"09"
"788";101,61;0,258;307,5;"2015";"09"
"789";101,622;0,26;314,8;"2015";"09"
"790";101,594;0,224;303;"2015";"09"
"791";101,61;0,235;315;"2015";"09"
"792";101,612;0,197;328,8;"2015";"09"
"793";101,604;0,231;319,2;"2015";"09"
"794";101,599;0,224;322,1;"2015";"09"
"795";101,603;0,199;341,3;"2015";"09"
"796";101,666;1,437;362,2;"2014";"02"
"797";101,653;1,435;378,3;"2014";"02"
"798";101,65;1,457;302;"2014";"02"
"799";101,657;1,446;359,8;"2014";"02"
"800";101,655;1,437;345;"2014";"02"
"801";101,654;1,439;330,8;"2014";"02"
"802";101,662;1,456;314;"2014";"02"
"803";101,668;1,448;329,9;"2014";"02"
"804";101,633;1,442;320,4;"2014";"03"
"805";101,629;1,434;319,3;"2014";"03"
"806";101,652;1,437;339;"2014";"03"
"807";101,656;1,445;343,1;"2014";"03"
"808";101,64;1,436;313,1;"2014";"03"
"809";101,645;1,44;319,9;"2014";"03"
"810";101,658;1,442;319,5;"2014";"03"
"811";101,643;1,451;325,7;"2014";"03"
"812";101,653;1,438;326,1;"2014";"03"
"813";101,629;1,434;306,3;"2014";"03"
"814";101,65;1,458;350,4;"2014";"03"
"815";101,664;1,45;310,9;"2014";"03"
"816";101,662;1,46;357,7;"2014";"03"
"817";101,652;1,448;339,8;"2014";"03"
"818";101,64;1,446;321,7;"2014";"03"
"819";101,647;1,444;311,4;"2014";"03"
"820";101,648;1,442;308,6;"2014";"03"
"821";101,658;1,461;309,2;"2014";"03"
"822";101,669;1,459;306,7;"2014";"03"
"823";101,649;1,438;317,2;"2014";"03"
"824";101,639;1,44;308,5;"2014";"03"
"825";101,651;1,46;347;"2014";"03"
"826";101,657;1,459;357,3;"2014";"03"
"827";101,674;1,454;328,9;"2014";"03"
"828";101,66;1,459;317,2;"2014";"03"
"829";101,642;1,437;320,7;"2014";"03"
"830";101,644;1,45;307,6;"2014";"03"
"831";101,655;1,443;307,4;"2014";"03"
"832";101,638;1,445;309;"2014";"03"
"833";101,636;1,433;313;"2014";"03"
"834";101,637;1,44;357,2;"2014";"03"
"835";101,674;1,457;363,3;"2014";"03"
"836";101,64;1,443;355;"2014";"03"
"837";101,663;1,464;335,7;"2014";"03"
"838";101,649;1,446;321,6;"2014";"03"
"839";101,647;1,434;328,3;"2014";"03"
"840";101,624;1,443;306,4;"2014";"03"
"841";101,673;1,46;327,7;"2014";"03"
"842";101,628;1,442;330,6;"2014";"03"
"843";101,635;1,435;337,7;"2014";"03"
"844";101,644;1,444;315,4;"2014";"03"
"845";101,633;1,446;332,5;"2014";"03"
"846";101,625;1,466;320,8;"2014";"03"
"847";101,673;1,463;322,2;"2014";"03"
"848";101,626;1,465;322,7;"2014";"03"
"849";101,632;1,435;359,1;"2014";"03"
"850";101,664;1,466;318,9;"2014";"03"
"851";101,672;1,456;310,9;"2014";"03"
"852";101,668;1,442;382,7;"2014";"03"
"853";101,625;1,465;349,6;"2014";"03"
"854";101,639;1,438;314,4;"2014";"03"
"855";101,629;1,437;364,4;"2014";"03"
"856";101,657;1,45;325,5;"2014";"03"
"857";101,666;1,461;354,9;"2014";"03"
"858";101,656;1,46;327,1;"2014";"03"
"859";101,669;1,455;315,5;"2014";"03"
"860";101,623;1,462;314,6;"2014";"03"
"861";101,64;1,45;315,9;"2014";"03"
"862";101,631;1,452;328,4;"2014";"03"
"863";101,639;1,441;328,5;"2014";"03"
"864";101,645;1,444;305,6;"2014";"03"
"865";101,658;1,455;310,6;"2014";"03"
"866";101,667;1,456;335,3;"2014";"03"
"867";101,633;1,433;307,1;"2014";"03"
"868";101,659;1,446;306,8;"2014";"03"
"869";101,622;1,44;348,5;"2014";"03"
"870";101,673;1,466;330;"2014";"03"
"871";101,627;1,44;332,3;"2014";"03"
"872";101,665;1,455;333,3;"2014";"03"
"873";101,626;1,463;313,1;"2014";"03"
"874";101,642;1,464;312,5;"2014";"03"
"875";101,64;1,45;310,8;"2014";"03"
"876";101,628;1,447;306,1;"2014";"03"
"877";101,628;1,455;315,9;"2014";"03"
"878";101,636;1,465;307,8;"2014";"03"
"879";101,623;1,456;347;"2014";"03"
"880";101,658;1,452;308,1;"2014";"03"
"881";101,625;1,459;315,6;"2014";"03"
"882";101,624;1,465;322,8;"2014";"03"
"883";101,634;1,464;307,6;"2014";"03"
"884";101,663;1,45;308,4;"2014";"03"
"885";101,622;1,456;334,8;"2014";"03"
"886";101,659;1,454;338,3;"2014";"03"
"887";101,656;1,435;376,1;"2014";"03"
"888";101,643;1,453;331,9;"2014";"03"
"889";101,645;1,441;352,5;"2014";"03"
"890";101,633;1,464;350;"2014";"03"
"891";101,625;1,453;310,7;"2014";"03"
"892";101,644;1,456;313,5;"2014";"03"
"893";101,623;1,462;334,9;"2014";"03"
"894";101,643;1,465;319,5;"2014";"03"
"895";101,656;1,447;328,4;"2014";"03"
"896";101,647;1,437;318,1;"2014";"03"
"897";101,657;1,438;311,2;"2014";"03"
"898";101,669;1,45;338,4;"2014";"03"
"899";101,65;1,453;341,8;"2014";"03"
"900";101,66;1,452;320,8;"2014";"03"
"901";101,641;1,454;316,9;"2014";"03"
"902";101,632;1,456;320,5;"2014";"03"
"903";101,623;1,457;315,7;"2014";"03"
"904";101,63;1,461;359,6;"2014";"03"
"905";101,19;1,589;325,3;"2014";"02"
"906";101,162;1,622;330;"2014";"03"
"907";101,157;1,622;307,8;"2014";"03"
"908";101,183;1,623;303,3;"2014";"03"
"909";101,18;1,623;352,6;"2014";"03"
"910";101,16;1,601;316,3;"2014";"03"
"911";101,188;1,589;332,2;"2014";"07"
"912";101,19;1,588;333,3;"2014";"07"
"913";101,185;1,587;326;"2014";"07"
"914";101,392;1,659;307,6;"2014";"02"
"915";101,388;1,666;303,6;"2014";"02"
"916";101,382;1,679;307,8;"2014";"02"
"917";101,391;1,681;305,5;"2014";"02"
"918";101,395;1,627;304,4;"2014";"02"
"919";101,392;1,682;305,9;"2014";"02"
"920";101,386;1,674;304,6;"2014";"02"
"921";101,384;1,637;319,2;"2014";"03"
"922";101,352;1,674;305,1;"2014";"03"
"923";101,352;1,623;305,6;"2014";"03"
"924";101,39;1,623;326,7;"2014";"03"
"925";101,394;1,683;305,3;"2014";"03"
"926";101,375;1,677;322,6;"2014";"03"
"927";101,378;1,654;328,8;"2014";"03"
"928";101,384;1,659;317,5;"2014";"06"
"929";101,388;1,626;318,4;"2014";"06"
"930";101,394;1,622;331,9;"2014";"06"
"931";101,375;1,666;317,7;"2014";"06"
"932";101,382;1,67;313,1;"2014";"07"
"933";101,383;1,655;316,7;"2015";"06"
"934";101,39;1,676;316,4;"2015";"07"
"935";101,389;1,634;324,9;"2016";"03"
"936";101,385;1,631;324,7;"2016";"03"
"937";101,37;1,652;308,9;"2016";"08"
"938";101,378;1,656;316,4;"2016";"08"
"939";101,372;1,659;316;"2016";"08"
"940";101,479;1,784;321,9;"2014";"03"
"941";101,475;1,787;364,9;"2014";"03"
"942";101,469;1,795;316,9;"2014";"03"
"943";101,474;1,799;314,2;"2014";"03"
"944";101,478;1,797;328,8;"2014";"03"
"945";101,475;1,786;325,1;"2014";"03"
"946";101,477;1,797;353,2;"2014";"03"
"947";101,466;1,794;363,6;"2014";"03"
"948";101,463;1,791;325,7;"2014";"03"
"949";101,472;1,802;337,7;"2014";"03"
"950";101,462;1,8;328;"2014";"03"
"951";101,47;1,811;308;"2014";"03"
"952";101,463;1,817;320,8;"2014";"03"
"953";101,472;1,815;309,7;"2014";"03"
"954";101,481;1,814;304,9;"2014";"03"
"955";101,48;1,805;337,9;"2014";"03"
"956";101,461;1,808;471,9;"2014";"03"
"957";101,471;1,806;414,1;"2014";"03"
"958";101,459;1,789;339,5;"2014";"03"
"959";101,479;1,796;325,3;"2014";"03"
"960";101,469;1,797;425,3;"2014";"03"
"961";101,46;1,799;501,1;"2014";"03"
"962";101,468;1,788;315,9;"2014";"03"
"963";101,47;1,808;322,7;"2014";"03"
"964";101,475;1,793;329;"2014";"03"
"965";101,477;1,806;328,6;"2014";"03"
"966";101,461;1,795;320,2;"2014";"03"
"967";101,464;1,784;303;"2014";"03"
"968";101,466;1,801;320,9;"2014";"03"
"969";101,46;1,804;313,6;"2014";"03"
"970";101,459;1,806;304,3;"2014";"03"
"971";101,46;1,795;323,6;"2014";"04"
"972";101,462;1,796;315,1;"2014";"06"
"973";101,459;1,798;317,3;"2014";"07"
"974";101,462;1,797;313,9;"2014";"11"
"975";101,465;1,797;324,4;"2015";"03"
"976";101,46;1,795;326,7;"2015";"03"
"977";101,459;1,794;322,3;"2015";"04"
"978";101,459;1,794;328,3;"2015";"05"
"979";101,459;1,795;319,4;"2015";"05"
"980";101,462;1,794;304,6;"2015";"06"
"981";101,479;1,789;318,3;"2015";"06"
"982";101,48;1,762;307,7;"2015";"07"
"983";101,148;1,619;312,2;"2014";"03"
"984";101,13;1,607;313,9;"2014";"03"
"985";101,139;1,608;324,2;"2014";"03"
"986";101,138;1,618;312,2;"2014";"03"
"987";101,147;1,614;317,9;"2014";"03"
"988";101,138;1,616;310,8;"2014";"03"
"989";101,136;1,607;320,9;"2014";"03"
"990";101,146;1,605;314,4;"2014";"03"
"991";101,135;1,611;307,6;"2014";"03"
"992";101,136;1,601;305,6;"2014";"03"
"993";101,144;1,612;308,3;"2014";"03"
"994";101,139;1,612;303;"2014";"03"
"995";101,15;1,577;307,1;"2014";"07"
"996";101,148;1,57;321,8;"2014";"07"
"997";101,11;1,581;315,3;"2014";"07"
"998";101,12;1,582;344,1;"2014";"07"
"999";101,122;1,584;326,4;"2014";"07"
"1000";101,126;1,584;340,6;"2014";"07"
"1001";101,115;1,585;334,7;"2014";"07"
"1002";101,123;1,584;340,4;"2014";"07"
"1003";101,146;1,559;356,1;"2014";"07"
"1004";101,125;1,584;303,9;"2014";"07"
"1005";101,126;1,584;305,5;"2014";"07"
"1006";101,121;1,584;303;"2014";"07"
"1007";101,132;1,56;306,4;"2014";"07"
"1008";101,147;1,562;317,3;"2014";"07"
"1009";101,152;1,564;309,7;"2014";"07"
"1010";101,114;1,58;308,4;"2014";"07"
"1011";101,115;1,586;318;"2014";"07"
"1012";101,124;1,585;326,7;"2014";"07"
"1013";101,14;1,564;332,1;"2014";"07"
"1014";101,12;1,579;306,4;"2014";"07"
"1015";101,135;1,567;326,1;"2014";"07"
"1016";101,151;1,576;328;"2014";"07"
"1017";101,123;1,576;316,3;"2014";"08"
"1018";101,123;1,561;302,6;"2015";"07"
"1019";101,507;0,342;340,5;"2014";"02"
"1020";101,537;0,337;359,8;"2014";"02"
"1021";101,546;0,338;324,2;"2014";"02"
"1022";101,532;0,339;304,4;"2014";"02"
"1023";101,527;0,341;321,9;"2014";"03"
"1024";101,528;0,343;303,7;"2014";"03"
"1025";101,464;0,257;320,2;"2015";"09"
"1026";101,242;1,014;319,7;"2014";"02"
"1027";101,224;1,015;320;"2015";"04"
"1028";101,218;0,859;313,7;"2015";"11"
"1029";101,45;1,495;302,7;"2014";"02"
"1030";101,467;1,475;329,8;"2014";"02"
"1031";101,462;1,482;311,2;"2014";"02"
"1032";101,465;1,473;307,8;"2014";"02"
"1033";101,464;1,482;313,4;"2014";"02"
"1034";101,464;1,473;316;"2014";"02"
"1035";101,466;1,479;333,8;"2014";"02"
"1036";101,468;1,473;319,7;"2014";"02"
"1037";101,458;1,472;352,8;"2014";"02"
"1038";101,457;1,481;337,4;"2014";"02"
"1039";101,456;1,474;303,3;"2014";"02"
"1040";101,454;1,487;301,6;"2014";"02"
"1041";101,455;1,487;312,9;"2014";"02"
"1042";101,467;1,485;312,1;"2014";"02"
"1043";101,462;1,488;315;"2014";"02"
"1044";101,473;1,476;305,1;"2014";"02"
"1045";101,461;1,478;314,5;"2014";"02"
"1046";101,454;1,479;309,4;"2014";"03"
"1047";101,447;1,483;306,1;"2014";"03"
"1048";101,451;1,482;301,8;"2014";"03"
"1049";101,461;1,481;310,8;"2014";"03"
"1050";101,452;1,482;302,4;"2014";"03"
"1051";101,454;1,479;312,5;"2014";"03"
"1052";101,463;1,48;304;"2014";"03"
"1053";101,465;1,478;304,1;"2014";"03"
"1054";101,459;1,477;303,3;"2014";"03"
"1055";101,46;1,476;332;"2014";"03"
"1056";101,45;1,478;319,2;"2014";"03"
"1057";101,458;1,472;327;"2014";"03"
"1058";101,452;1,476;306,8;"2014";"03"
"1059";101,457;1,48;310;"2014";"03"
"1060";101,456;1,47;306,9;"2014";"03"
"1061";101,455;1,48;318,3;"2014";"03"
"1062";101,454;1,469;331,4;"2014";"03"
"1063";101,455;1,469;321,2;"2014";"03"
"1064";101,453;1,479;305,3;"2014";"03"
"1065";101,456;1,477;316,8;"2014";"03"
"1066";101,455;1,468;311,8;"2014";"03"
"1067";101,446;1,48;307,9;"2014";"03"
"1068";101,456;1,473;306,5;"2014";"03"
"1069";101,45;1,496;313;"2014";"06"
"1070";101,48;1,477;323,5;"2016";"03"
"1071";101,479;1,468;314,6;"2016";"04"
"1072";101,478;1,468;317;"2016";"04"
"1073";101,479;1,465;319,5;"2016";"06"
"1074";101,412;1,487;315,4;"2017";"06"
"1075";101,411;1,485;313,9;"2017";"06"
"1076";101,403;1,478;317;"2017";"07"
"1077";101,408;1,48;318,7;"2017";"07"
"1078";101,405;1,481;316;"2017";"07"
"1079";101,414;1,48;317,2;"2017";"07"
"1080";101,407;1,479;317,8;"2017";"08"
"1081";101,407;1,481;311,7;"2017";"09"
"1082";101,411;1,48;308,6;"2017";"10"
"1083";101,403;1,478;323,5;"2017";"10"
"1084";101,405;1,476;314,8;"2017";"10"
"1085";101,409;1,487;313,2;"2017";"10"
"1086";101,449;1,47;309,1;"2017";"10"
"1087";101,619;1,462;319,2;"2014";"03"
"1088";101,619;1,432;320,9;"2014";"03"
"1089";101,609;1,463;320,2;"2014";"03"
"1090";101,609;1,434;319,9;"2014";"03"
"1091";101,619;1,435;370,2;"2014";"03"
"1092";101,618;1,445;318,4;"2014";"03"
"1093";101,605;1,462;310,9;"2014";"03"
"1094";101,61;1,425;403,4;"2014";"03"
"1095";101,608;1,418;341,6;"2014";"03"
"1096";101,614;1,463;314;"2014";"03"
"1097";101,619;1,435;502,6;"2014";"03"
"1098";101,611;1,445;314,4;"2014";"03"
"1099";101,609;1,427;376;"2014";"03"
"1100";101,617;1,417;341;"2014";"03"
"1101";101,617;1,453;301,7;"2014";"03"
"1102";101,621;1,449;314,9;"2014";"03"
"1103";101,613;1,412;318,5;"2014";"03"
"1104";101,616;1,421;334,1;"2014";"03"
"1105";101,605;1,429;334;"2014";"03"
"1106";101,614;1,43;334;"2014";"03"
"1107";101,609;1,466;313,2;"2014";"03"
"1108";101,617;1,439;351,4;"2014";"03"
"1109";101,619;1,453;333;"2014";"03"
"1110";101,617;1,44;328,8;"2014";"03"
"1111";101,617;1,441;325,1;"2014";"03"
"1112";101,615;1,441;326,5;"2014";"03"
"1113";101,615;1,415;311,7;"2014";"03"
"1114";101,611;1,452;315,4;"2014";"03"
"1115";101,62;1,451;309,5;"2014";"03"
"1116";101,613;1,45;300,7;"2014";"03"
"1117";101,606;1,44;313,8;"2014";"03"
"1118";101,6;1,413;328;"2014";"03"
"1119";101,611;1,414;321,3;"2014";"03"
"1120";101,599;1,423;325,7;"2014";"03"
"1121";101,598;1,432;313;"2014";"03"
"1122";101,621;1,458;335,7;"2014";"03"
"1123";101,606;1,454;332,6;"2014";"03"
"1124";101,616;1,455;364,2;"2014";"03"
"1125";101,61;1,456;344,6;"2014";"03"
"1126";101,608;1,43;306,3;"2014";"03"
"1127";101,617;1,459;316,3;"2014";"03"
"1128";101,606;1,418;312,1;"2014";"03"
"1129";101,611;1,415;334,7;"2014";"03"
"1130";101,618;1,454;429,4;"2014";"03"
"1131";101,597;1,414;343,2;"2014";"03"
"1132";101,609;1,452;420,9;"2014";"03"
"1133";101,611;1,443;340,4;"2014";"03"
"1134";101,591;1,447;315,2;"2014";"03"
"1135";101,595;1,418;306,7;"2014";"03"
"1136";101,606;1,458;333,5;"2014";"03"
"1137";101,59;1,46;307,2;"2014";"03"
"1138";101,601;1,423;314,3;"2014";"03"
"1139";101,598;1,413;319,3;"2014";"03"
"1140";101,596;1,426;315;"2014";"03"
"1141";101,61;1,466;341,2;"2014";"03"
"1142";101,604;1,454;328,7;"2014";"03"
"1143";101,613;1,448;342,8;"2014";"03"
"1144";101,596;1,46;396,7;"2014";"03"
"1145";101,605;1,459;394,6;"2014";"03"
"1146";101,614;1,457;362,1;"2014";"03"
"1147";101,608;1,412;345,1;"2014";"03"
"1148";101,6;1,422;341,2;"2014";"03"
"1149";101,596;1,42;336,4;"2014";"03"
"1150";101,618;1,455;350,3;"2014";"03"
"1151";101,601;1,423;337,1;"2014";"03"
"1152";101,609;1,444;342,2;"2014";"03"
"1153";101,606;1,463;334,6;"2014";"03"
"1154";101,609;1,457;338;"2014";"03"
"1155";101,606;1,412;314,3;"2014";"03"
"1156";101,611;1,446;312,3;"2014";"03"
"1157";101,614;1,467;331,8;"2014";"03"
"1158";101,602;1,459;351,1;"2014";"03"
"1159";101,592;1,46;343,7;"2014";"03"
"1160";101,612;1,457;339,8;"2014";"03"
"1161";101,601;1,449;345,4;"2014";"03"
"1162";101,592;1,453;346,5;"2014";"03"
"1163";101,602;1,439;338,5;"2014";"03"
"1164";101,59;1,446;340,9;"2014";"03"
"1165";101,596;1,439;327,9;"2014";"03"
"1166";101,613;1,461;311,5;"2014";"03"
"1167";101,594;1,458;327,4;"2014";"03"
"1168";101,606;1,441;321,5;"2014";"03"
"1169";101,598;1,43;325,2;"2014";"03"
"1170";101,595;1,424;322,4;"2014";"03"
"1171";101,602;1,442;336,8;"2014";"03"
"1172";101,608;1,413;322,9;"2014";"03"
"1173";101,6;1,423;323,6;"2014";"03"
"1174";101,604;1,451;338,3;"2014";"03"
"1175";101,614;1,458;309,6;"2014";"03"
"1176";101,605;1,46;318,5;"2014";"03"
"1177";101,6;1,458;349,4;"2016";"02"
"1178";101,584;1,447;338,1;"2016";"02"
"1179";101,61;1,44;338;"2016";"02"
"1180";101,601;1,439;395,5;"2016";"02"
"1181";101,615;1,452;306,7;"2016";"02"
"1182";101,619;1,451;300;"2016";"02"
"1183";101,598;1,414;463,9;"2016";"02"
"1184";101,597;1,423;417,2;"2016";"02"
"1185";101,594;1,443;370,7;"2016";"02"
"1186";101,599;1,42;332;"2016";"02"
"1187";101,603;1,441;316,7;"2016";"02"
"1188";101,601;1,437;323,8;"2016";"03"
"1189";101,59;1,441;322,6;"2016";"03"
"1190";101,597;1,444;309,2;"2016";"03"
